"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Attinghausen UR","Nein zur Umweltverantwortungsinitiative in Attinghausen: Die Gemeinde hat die Vorlage mit 85,4 Prozent abgelehnt. Attinghausen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Attinghausen (UR)","À Attinghausen, les habitants disent non à 85,4 pour cent à l'initiative sur la responsabilité environnementale. Attinghausen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Attinghausen (UR)","Nel comune di Attinghausen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 85,4 per cento di voti contrari. Attinghausen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bürglen UR","Nein zur Umweltverantwortungsinitiative in Bürglen UR: Die Gemeinde hat die Vorlage mit 81,8 Prozent abgelehnt. Bürglen UR hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Bürglen (UR)","À Bürglen (UR), les habitants disent non à 81,8 pour cent à l'initiative sur la responsabilité environnementale. Bürglen (UR) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Bürglen (UR) (UR)","Nel comune di Bürglen UR, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,8 per cento di voti contrari. Bürglen UR ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Erstfeld UR","In Erstfeld hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 78,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Erstfeld hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Erstfeld (UR)","Les habitants d'Erstfeld rejettent l'initiative sur la responsabilité environnementale à 78,4 pour cent. Erstfeld a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Erstfeld (UR)","I cittadini di Erstfeld hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,4 per cento di voti contrari. Erstfeld ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Flüelen UR","Nein zur Umweltverantwortungsinitiative in Flüelen: Die Gemeinde hat die Vorlage mit 81,4 Prozent abgelehnt. Flüelen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Flüelen (UR)","À Flüelen, les habitants disent non à 81,4 pour cent à l'initiative sur la responsabilité environnementale. Flüelen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Flüelen (UR)","Nel comune di Flüelen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,4 per cento di voti contrari. Flüelen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Göschenen UR","Nein zur Umweltverantwortungsinitiative in Göschenen: Mit 109 Nein- zu 19 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 85,2 Prozent. Göschenen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Göschenen (UR)","L'initiative sur la responsabilité environnementale échoue à Göschenen avec 85,2 pour cent des suffrages. Göschenen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Göschenen (UR)","Gli elettori di Göschenen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 85,2 per cento di voti contrari. Göschenen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gurtnellen UR","Gurtnellen hat die Umweltverantwortungsinitiative mit 85,7 Prozent abgelehnt. Gurtnellen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Gurtnellen (UR)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Gurtnellen avec 85,7 pour cent de non. Gurtnellen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Gurtnellen (UR)","L'iniziativa per la resposanbilità ambientale è stata respinta a Gurtnellen, dove ha riscosso il 85,7 per cento di ""no"". Gurtnellen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Hospental UR","Nein zur Umweltverantwortungsinitiative in Hospental: Mit 24 Nein- zu 4 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Hospental hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Hospental (UR)","L'initiative sur la responsabilité environnementale est rejetée à Hospental. Les électeurs de cette petite commune sont 24 à dire non et 4 à accepter le texte. Hospental a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Hospental (UR)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Hospental, dove i ""no"" sono stati 24 e i voti favorevoli 4. Hospental ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Isenthal UR","Nein zur Umweltverantwortungsinitiative in Isenthal: Mit 76 Nein- zu 23 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 76,8 Prozent. Isenthal hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Isenthal (UR)","L'initiative sur la responsabilité environnementale échoue à Isenthal avec 76,8 pour cent des suffrages. Isenthal a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Isenthal (UR)","Gli elettori di Isenthal si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 76,8 per cento di voti contrari. Isenthal ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Realp UR","Nein zur Umweltverantwortungsinitiative in Realp: Mit 43 Nein- zu 8 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Realp hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Realp (UR)","L'initiative sur la responsabilité environnementale est rejetée à Realp. Les électeurs de cette petite commune sont 43 à dire non et 8 à accepter le texte. Realp a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Realp (UR)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Realp, dove i ""no"" sono stati 43 e i voti favorevoli 8. Realp ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Schattdorf UR","83,9 Prozent der Stimmbürgerinnen und Stimmbürger von Schattdorf sagen Nein zur Umweltverantwortungsinitiative. Schattdorf hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Schattdorf (UR)","Les habitants de Schattdorf s'opposent à l'initiative sur la responsabilité environnementale avec 83,9 pour cent de non. Schattdorf a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Schattdorf (UR)","Gli abitanti di Schattdorf hanno respinto l'iniziativa per la resposanbilità ambientale con il 83,9 per cento di ""no"". Schattdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Seedorf UR","81,7 Prozent der Stimmbürgerinnen und Stimmbürger von Seedorf UR sagen Nein zur Umweltverantwortungsinitiative. Seedorf UR hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Seedorf (UR)","Les habitants de Seedorf (UR) s'opposent à l'initiative sur la responsabilité environnementale avec 81,7 pour cent de non. Seedorf (UR) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Seedorf (UR)","Gli abitanti di Seedorf UR hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,7 per cento di ""no"". Seedorf UR ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Seelisberg UR","Nein zur Umweltverantwortungsinitiative in Seelisberg: Die Gemeinde hat die Vorlage mit 82,7 Prozent abgelehnt. Seelisberg hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Seelisberg (UR)","À Seelisberg, les habitants disent non à 82,7 pour cent à l'initiative sur la responsabilité environnementale. Seelisberg a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Seelisberg (UR)","Nel comune di Seelisberg, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,7 per cento di voti contrari. Seelisberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Silenen UR","Nein zur Umweltverantwortungsinitiative in Silenen: Mit 354 Nein- zu 60 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 85,5 Prozent. Silenen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Silenen (UR)","L'initiative sur la responsabilité environnementale échoue à Silenen avec 85,5 pour cent des suffrages. Silenen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Silenen (UR)","Gli elettori di Silenen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 85,5 per cento di voti contrari. Silenen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Sisikon UR","Nein zur Umweltverantwortungsinitiative in Sisikon: Mit 70 Nein- zu 11 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Sisikon hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Sisikon (UR)","L'initiative sur la responsabilité environnementale est rejetée à Sisikon. Les électeurs de cette petite commune sont 70 à dire non et 11 à accepter le texte. Sisikon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Sisikon (UR)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Sisikon, dove i ""no"" sono stati 70 e i voti favorevoli 11. Sisikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Spiringen UR","In Spiringen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 94,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Spiringen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Spiringen (UR)","Les habitants de Spiringen rejettent l'initiative sur la responsabilité environnementale à 94,1 pour cent. Spiringen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Spiringen (UR)","I cittadini di Spiringen hanno respinto l'iniziativa per la resposanbilità ambientale con il 94,1 per cento di voti contrari. Spiringen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Unterschächen UR","In Unterschächen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 97,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Unterschächen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Uri.","Unterschächen (UR)","Les habitants d'Unterschächen rejettent l'initiative sur la responsabilité environnementale à 97,5 pour cent. Le plus fort pourcentage de non du canton d'Uri a été obtenu à Unterschächen.","Unterschächen (UR)","I cittadini di Unterschächen hanno respinto l'iniziativa per la resposanbilità ambientale con il 97,5 per cento di voti contrari. Il maggior numero di ""no"" nel canton Uri è stato ottenuto a Unterschächen."
"Wassen UR","Wassen sagt Nein zur Umweltverantwortungsinitiative: Mit 76 Nein- zu 8 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Wassen hat damit gleich wie der Kanton Uri Nein gesagt zu dieser Vorlage.","Wassen (UR)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Wassen. Les électeurs de cette petite commune sont 76 à refuser le texte et 8 à l'approuver. Wassen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Wassen (UR)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Wassen, dove è stata respinta con 76 voti contro i 8 a favore. Wassen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Einsiedeln SZ","Nein zur Umweltverantwortungsinitiative in Einsiedeln: Mit 4'181 Nein- zu 756 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 84,7 Prozent. Einsiedeln hat damit gleich wie der Kanton Schwyz Nein gesagt zu dieser Vorlage.","Einsiedeln (SZ)","L'initiative sur la responsabilité environnementale échoue à Einsiedeln avec 84,7 pour cent des suffrages. Einsiedeln a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Einsiedeln (SZ)","Gli elettori di Einsiedeln si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 84,7 per cento di voti contrari. Einsiedeln ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gersau SZ","Nein zur Umweltverantwortungsinitiative in Gersau: Mit 567 Nein- zu 119 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 82,7 Prozent. Gersau hat damit gleich wie der Kanton Schwyz Nein gesagt zu dieser Vorlage.","Gersau (SZ)","L'initiative sur la responsabilité environnementale échoue à Gersau avec 82,7 pour cent des suffrages. Gersau a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Gersau (SZ)","Gli elettori di Gersau si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 82,7 per cento di voti contrari. Gersau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Feusisberg SZ","Nein zur Umweltverantwortungsinitiative in Feusisberg: Die Gemeinde hat die Vorlage mit 89,9 Prozent abgelehnt. Feusisberg hat damit gleich wie der Kanton Schwyz Nein gesagt zu dieser Vorlage.","Feusisberg (SZ)","À Feusisberg, les habitants disent non à 89,9 pour cent à l'initiative sur la responsabilité environnementale. Feusisberg a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Feusisberg (SZ)","Nel comune di Feusisberg, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 89,9 per cento di voti contrari. Feusisberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Freienbach SZ","85 Prozent der Stimmbürgerinnen und Stimmbürger von Freienbach sagen Nein zur Umweltverantwortungsinitiative. Freienbach hat damit gleich wie der Kanton Schwyz Nein gesagt zu dieser Vorlage.","Freienbach (SZ)","Les habitants de Freienbach s'opposent à l'initiative sur la responsabilité environnementale avec 85 pour cent de non. Freienbach a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Freienbach (SZ)","Gli abitanti di Freienbach hanno respinto l'iniziativa per la resposanbilità ambientale con il 85 per cento di ""no"". Freienbach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wollerau SZ","Keine Mehrheit für die Umweltverantwortungsinitiative in Wollerau: Mit 1'922 Nein-Stimmen zu 268 Ja-Stimmen oder 87,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Wollerau hat damit gleich wie der Kanton Schwyz Nein gesagt zu dieser Vorlage.","Wollerau (SZ)","C'est non à 87,8 pour cent à l'initiative sur la responsabilité environnementale à Wollerau. Wollerau a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Wollerau (SZ)","Il 87,8 per cento degli elettori di Wollerau ha respinto l'iniziativa per la resposanbilità ambientale. Wollerau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Küssnacht SZ","Nein zur Umweltverantwortungsinitiative in Küssnacht SZ: Die Gemeinde hat die Vorlage mit 83,3 Prozent abgelehnt. Küssnacht SZ hat damit gleich wie der Kanton Schwyz Nein gesagt zu dieser Vorlage.","Küssnacht (SZ)","À Küssnacht (SZ), les habitants disent non à 83,3 pour cent à l'initiative sur la responsabilité environnementale. Küssnacht (SZ) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Küssnacht (SZ)","Nel comune di Küssnacht SZ, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 83,3 per cento di voti contrari. Küssnacht SZ ha respinto il testo, risultato che si è confermato anche a livello cantonale."
